Survey,State,6-Digit,County,Place,MSA/,PMSA,Central,Zip,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,CMSA,Code,City,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
1999,09,441000,009,    ,5602,5480, ,06471      ,1,1,12,,North Branford town,29,29,3129811,0,0,0,0,0,0,0,0,0,29,29,3129811,0,0,0,0,0,0,0,0,0
1999,09,445000,005,    ,9999,9999, ,06018      ,1,1,12,,North Canaan town,6,6,938000,0,0,0,0,0,0,0,0,0,6,6,938000,0,0,0,0,0,0,0,0,0
1999,09,449000,009,    ,5602,5480, ,06473      ,1,1,12,,North Haven town,48,48,7517540,0,0,0,0,0,320000,4,161,7541083,48,48,7517540,0,0,0,0,0,320000,4,161,7541083
1999,09,453000,011,    ,5520,9999, ,06359      ,1,1,11,,North Stonington town,33,33,3519357,0,0,0,0,0,0,0,0,0,30,30,3257000,0,0,0,0,0,0,0,0,0
1999,09,457000,001,1630,5602,8040,1,068565125  ,1,1,12,,Norwalk,99,99,17045368,5,10,588000,0,0,0,2,42,2547286,99,99,17045368,5,10,588000,0,0,0,2,42,2547286
1999,09,461000,011,1650,5520,9999,1,06360      ,1,1,12,,Norwich,28,28,3053827,0,0,0,0,0,0,0,0,0,28,28,3053827,0,0,0,0,0,0,0,0,0
1999,09,469000,011,    ,5520,9999, ,06371      ,1,1,12,,Old Lyme town,41,41,8834144,0,0,0,0,0,0,0,0,0,41,41,8834144,0,0,0,0,0,0,0,0,0
1999,09,473000,007,    ,5520,9999, ,06475      ,1,1,12,,Old Saybrook town,19,19,3141243,0,0,0,0,0,0,0,0,0,19,19,3141243,0,0,0,0,0,0,0,0,0
1999,09,477000,009,    ,5602,5480, ,06477      ,1,1,12,,Orange town,19,19,3983040,0,0,0,0,0,0,0,0,0,19,19,3983040,0,0,0,0,0,0,0,0,0
1999,09,481000,009,    ,5602,1160, ,06478      ,1,1,12,,Oxford town,74,74,8798000,0,0,0,0,0,0,0,0,0,74,74,8798000,0,0,0,0,0,0,0,0,0
1999,09,485000,015,    ,5520,9999, ,06374      ,1,1,12,,Plainfield town,51,51,4442500,0,0,0,0,0,0,0,0,0,51,51,4442500,0,0,0,0,0,0,0,0,0
1999,09,489000,003,    ,3280,9999, ,06062      ,1,1,12,,Plainville town,26,26,1962971,0,0,0,0,0,0,0,0,0,26,26,1962971,0,0,0,0,0,0,0,0,0
1999,09,493000,005,    ,3280,9999, ,06786      ,1,1,12,,Plymouth town,43,43,4497000,0,0,0,0,0,0,3,22,791645,43,43,4497000,0,0,0,0,0,0,3,22,791645
1999,09,497000,015,    ,9999,9999, ,06259      ,1,1,12,,Pomfret town,34,34,4108000,0,0,0,0,0,0,0,0,0,34,34,4108000,0,0,0,0,0,0,0,0,0
1999,09,501000,007,    ,3280,9999, ,06480      ,1,1,12,,Portland town,50,50,6530502,0,0,0,0,0,0,0,0,0,50,50,6530502,0,0,0,0,0,0,0,0,0
1999,09,505000,011,    ,5520,9999, ,06360      ,1,1,12,,Preston town,20,20,2110000,0,0,0,0,0,0,0,0,0,20,20,2110000,0,0,0,0,0,0,0,0,0
1999,09,509000,009,    ,5602,8880, ,06712      ,1,1,12,,Prospect town,62,62,8177320,0,0,0,0,0,0,0,0,0,62,62,8177320,0,0,0,0,0,0,0,0,0
1999,09,513000,015,    ,9999,9999, ,06260      ,1,1,12,,Putnam town,7,7,621594,0,0,0,1,4,150285,0,0,0,7,7,621594,0,0,0,1,4,150285,0,0,0
1999,09,517000,001,    ,5602,1930, ,06875      ,1,1,12,,Redding town,47,47,13068118,0,0,0,0,0,0,1,6,285000,47,47,13068118,0,0,0,0,0,0,1,6,285000
1999,09,521000,001,    ,5602,1930, ,06877      ,1,1,12,,Ridgefield town,83,83,24810375,0,0,0,0,0,0,0,0,0,83,83,24810375,0,0,0,0,0,0,0,0,0
1999,09,525000,003,    ,3280,9999, ,06067      ,1,1,12,,Rocky Hill town,91,91,9974304,0,0,0,1,4,253181,0,0,0,91,91,9974304,0,0,0,1,4,253181,0,0,0
1999,09,529000,005,    ,5602,1930, ,06783      ,1,1,12,,Roxbury town,29,29,9238172,0,0,0,0,0,0,0,0,0,29,29,9238172,0,0,0,0,0,0,0,0,0
1999,09,533000,011,    ,5520,9999, ,064203809  ,1,1,12,,Salem town,17,17,2795724,0,0,0,0,0,0,0,0,0,17,17,2795724,0,0,0,0,0,0,0,0,0
1999,09,537000,005,    ,9999,9999, ,06068      ,1,1,12,,Salisbury town,7,7,2750000,0,0,0,0,0,0,0,0,0,7,7,2750000,0,0,0,0,0,0,0,0,0
