Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,Code,Code,  ,Code,Code,Code,City,Code,Code,Code,Months Rep,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
202112,09,701000,013,    ,00000 ,85950 ,6041 ,278,25540, , ,06279      ,1,1,1,Willington town,5,5,1282000,0,0,0,0,0,0,0,0,0,2,2,525000,0,0,0,0,0,0,0,0,0
202112,09,705000,001,    ,00000 ,86370 ,18062 ,408,14860, , ,06897      ,1,1,12,Wilton town,9,9,6241635,0,0,0,0,0,0,0,0,0,9,9,6241635,0,0,0,0,0,0,0,0,0
202112,09,713000,015,    ,00000 ,86790 ,25268 ,148,49340, , ,062260001  ,1,1,2,Windham town,1,1,198840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202112,09,717000,003,    ,00000 ,87070 ,12498 ,278,25540, , ,06096      ,1,1,12,Windsor Locks town,2,2,420000,0,0,0,0,0,0,0,0,0,2,2,420000,0,0,0,0,0,0,0,0,0
202112,09,721000,003,    ,00000 ,87000 ,29044 ,278,25540, , ,06095      ,1,1,12,Windsor town,32,32,5375275,0,0,0,0,0,0,0,0,0,32,32,5375275,0,0,0,0,0,0,0,0,0
202112,09,725000,009,    ,00000 ,87560 ,16680 ,408,35300, , ,06716      ,1,1,8,Wolcott town,21,21,3098970,0,0,0,0,0,0,0,0,0,11,11,1815000,0,0,0,0,0,0,0,0,0
202112,09,733000,005,    ,00000 ,87910 ,9975 ,999,99999, , ,06798      ,1,1,12,Woodbury town,12,12,5683542,0,0,0,0,0,0,0,0,0,12,12,5683542,0,0,0,0,0,0,0,0,0
202112,23,002000,031,    ,00000 ,00275 ,2447 ,438,38860, , ,04001      ,1,1,0,Acton town,20,20,3836690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202112,23,003000,029,    ,00000 ,00380 ,1266 ,999,99999, , ,04606      ,1,1,0,Addison town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202112,23,005000,029,    ,00000 ,00660 ,499 ,999,99999, , ,04694      ,1,1,0,Alexander town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202112,23,011000,003,    ,00000 ,01220 ,238 ,999,99999,2, ,04471      ,1,1,0,Amity town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202112,23,015000,013,    ,00000 ,01465 ,1316 ,999,99999, , ,04862      ,1,1,0,Appleton town,8,8,1835372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202112,23,018000,031,    ,00000 ,01605 ,4022 ,438,38860, , ,04046      ,1,1,12,Arundel town,32,32,9547895,3,6,1150000,0,0,0,0,0,0,32,32,9547895,3,6,1150000,0,0,0,0,0,0
202112,23,022000,001,0150,02060 ,02060 ,23055 ,438,30340, ,1,04210      ,1,1,12,Auburn,22,22,4171000,2,4,720000,0,0,0,0,0,0,22,22,4171000,2,4,720000,0,0,0,0,0,0
202112,23,023000,011,0200,02100 ,02100 ,19136 ,999,99999, , ,04330      ,1,1,1,Augusta,20,20,3287619,1,2,189500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202112,23,027000,005,    ,00000 ,02655 ,1525 ,438,38860, , ,04091      ,1,1,12,Baldwin town,13,13,2155000,1,2,180000,0,0,0,0,0,0,13,13,2155000,1,2,180000,0,0,0,0,0,0
202112,23,029000,019,0250,02795 ,02795 ,33039 ,999,12620, ,1,04401      ,1,1,12,Bangor,18,18,5571498,8,16,2868903,2,8,1220589,0,0,0,18,18,5571498,8,16,2868903,2,8,1220589,0,0,0
202112,23,030000,009,    ,00000 ,02865 ,5235 ,999,99999, , ,04609      ,1,1,12,Bar Harbor town,48,48,13231823,3,6,2420000,0,0,0,2,12,8000000,48,48,13231823,3,6,2420000,0,0,0,2,12,8000000
202112,23,038000,027,    ,00000 ,04125 ,942 ,999,99999, , ,04952      ,1,1,2,Belmont town,6,6,1096352,0,0,0,0,0,0,0,0,0,4,4,600000,0,0,0,0,0,0,0,0,0
202112,23,040000,031,    ,00000 ,04720 ,7246 ,438,38860, , ,03901      ,1,1,0,Berwick town,34,34,7905552,0,0,0,0,0,0,4,20,1562500,0,0,0,0,0,0,0,0,0,0,0,0
