Survey,State,6-Digit,County,Place,CSA,CBSA,Central,Zip,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,CSA,Code,City,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
2003,42,291700,105,    ,999,99999, ,16915      ,1,2,0,,Hebron township,3,3,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,292000,105,    ,999,99999, ,16927      ,1,2,12,,Hector township,3,3,138000,0,0,0,0,0,0,0,0,0,3,3,138000,0,0,0,0,0,0,0,0,0
2003,42,292300,107,    ,999,99999, ,17983      ,1,2,0,,Hegins township,4,4,687500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,292600,003,5021,430,38300, ,15106      ,1,2,12,,Heidelberg borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,292900,011,    ,999,39740, ,19551      ,1,2,12,,Heidelberg township,11,11,1908020,0,0,0,0,0,0,0,0,0,11,11,1908020,0,0,0,0,0,0,0,0,0
2003,42,293500,077,    ,999,10900, ,18066      ,1,2,12,,Heidelberg township,9,9,1528500,0,0,0,0,0,0,0,0,0,9,9,1528500,0,0,0,0,0,0,0,0,0
2003,42,293800,133,    ,564,49620, ,17362      ,1,2,0,,Heidelberg township,22,22,3347143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,294100,133,    ,564,49620, ,17406      ,1,2,0,,Hellam township,20,20,3188778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,294400,095,5039,999,10900, ,18055      ,1,2,12,,Hellertown borough,0,0,0,1,2,90000,0,0,0,1,6,220000,0,0,0,1,2,90000,0,0,0,1,6,220000
2003,42,294700,037,    ,756,99999, ,17815      ,1,2,12,,Hemlock township,30,30,4367059,0,0,0,0,0,0,0,0,0,30,30,4367059,0,0,0,0,0,0,0,0,0
2003,42,295000,085,    ,566,49660, ,16125      ,1,2,12,,Hempfield township,8,8,1481901,0,0,0,0,0,0,0,0,0,8,8,1481901,0,0,0,0,0,0,0,0,0
2003,42,295300,129,    ,430,38300, ,15601      ,1,2,11,,Hempfield township,191,191,22870716,0,0,0,0,0,0,0,0,0,174,174,20896000,0,0,0,0,0,0,0,0,0
2003,42,295600,061,    ,999,99999, ,16652      ,1,2,12,,Henderson township,11,11,574050,0,0,0,0,0,0,0,0,0,11,11,574050,0,0,0,0,0,0,0,0,0
2003,42,296200,051,    ,430,38300, ,15470      ,1,2,12,,Henry Clay township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,296500,081,    ,558,48700, ,17701      ,1,2,12,,Hepburn township,12,12,1800000,0,0,0,0,0,0,0,0,0,12,12,1800000,0,0,0,0,0,0,0,0,0
2003,42,296800,011,    ,999,39740, ,18056      ,1,2,12,,Hereford township,3,3,509000,0,0,0,0,0,0,0,0,0,3,3,509000,0,0,0,0,0,0,0,0,0
2003,42,297100,085,5050,566,49660, ,16148      ,1,2,12,,Hermitage,47,47,9329524,6,12,600000,0,0,0,0,0,0,47,47,9329524,6,12,600000,0,0,0,0,0,0
2003,42,297400,097,5069,999,99999, ,17830      ,1,2,12,,Herndon borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,298000,115,    ,999,99999, ,18465      ,1,2,12,,Herrick township,10,10,1808400,0,0,0,0,0,0,0,0,0,10,10,1808400,0,0,0,0,0,0,0,0,0
2003,42,298300,053,    ,999,99999, ,16322      ,1,2,12,,Hickory township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,298600,073,    ,999,99999, ,16101      ,1,2,12,,Hickory township,7,7,904000,0,0,0,0,0,0,0,0,0,7,7,904000,0,0,0,0,0,0,0,0,0
2003,42,299200,029,    ,428,37980, ,19320      ,1,2,11,,Highland township,1,1,181046,0,0,0,0,0,0,0,0,0,1,1,181046,0,0,0,0,0,0,0,0,0
2003,42,299500,031,    ,999,99999, ,16214      ,1,2,12,,Highland township,8,8,622923,0,0,0,0,0,0,0,0,0,8,8,622923,0,0,0,0,0,0,0,0,0
2003,42,299800,047,    ,999,99999, ,16734      ,1,2,12,,Highland township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,300100,043,5108,276,25420, ,17034      ,1,2,12,,Highspire borough,1,1,65000,0,0,0,0,0,0,0,0,0,1,1,65000,0,0,0,0,0,0,0,0,0
2003,42,300400,113,    ,999,99999, ,18619      ,1,2,5,,Hillsgrove township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,300700,017,    ,428,37980, ,18927      ,1,2,0,,Hilltown township,37,37,7016564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,301000,079,    ,999,42540, ,186609632  ,1,2,12,,Hollenback township,3,3,540000,0,0,0,0,0,0,0,0,0,3,3,540000,0,0,0,0,0,0,0,0,0
2003,42,301300,013,5129,999,11020, ,16648      ,1,2,12,,Hollidaysburg borough,18,18,2896300,0,0,0,0,0,0,2,16,900000,18,18,2896300,0,0,0,0,0,0,2,16,900000
2003,42,301600,063,5138,999,99999, ,15748      ,1,2,12,,Homer City borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,301900,105,    ,999,99999, ,16915      ,1,2,12,,Homer township,1,1,121000,0,0,0,0,0,0,0,0,0,1,1,121000,0,0,0,0,0,0,0,0,0
2003,42,302200,003,5141,430,38300, ,15120      ,1,2,12,,Homestead borough,0,0,0,0,0,0,0,0,0,1,8,1308300,0,0,0,0,0,0,0,0,0,1,8,1308300
2003,42,302500,007,5144,430,38300, ,15010      ,1,2,12,,Homewood borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,302800,127,5147,999,99999, ,18431      ,1,2,12,,Honesdale borough,1,1,100000,0,0,0,0,0,0,0,0,0,1,1,100000,0,0,0,0,0,0,0,0,0
2003,42,303100,029,5150,428,37980, ,19344      ,1,2,7,,Honey Brook borough,1,1,63640,1,2,108000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,303400,029,    ,428,37980, ,19344      ,1,2,12,,Honey Brook township,56,56,8812337,0,0,0,0,0,0,0,0,0,56,56,8812337,0,0,0,0,0,0,0,0,0
2003,42,303700,007,5156,430,38300, ,15050      ,1,2,12,,Hookstown borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,304000,111,5159,368,99999, ,15904      ,1,2,12,,Hooversville borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,304300,115,5162,999,99999, ,18824      ,1,2,12,,Hop Bottom borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,304600,009,5168,999,99999, ,16650      ,1,2,12,,Hopewell borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,304900,007,    ,430,38300, ,15001      ,1,2,11,,Hopewell township,14,14,826150,0,0,0,0,0,0,0,0,0,13,13,626500,0,0,0,0,0,0,0,0,0
2003,42,305200,009,    ,999,99999, ,16650      ,1,2,12,,Hopewell township,5,5,460000,0,0,0,0,0,0,0,0,0,5,5,460000,0,0,0,0,0,0,0,0,0
2003,42,305500,041,    ,276,25420, ,17240      ,1,2,0,,Hopewell township,14,14,1103666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,305800,061,    ,999,99999, ,16657      ,1,2,0,,Hopewell township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,306100,125,    ,430,38300, ,15312      ,1,2,12,,Hopewell township,2,2,215000,0,0,0,0,0,0,0,0,0,2,2,215000,0,0,0,0,0,0,0,0,0
2003,42,306400,133,    ,564,49620, ,17363      ,1,2,12,,Hopewell township,23,23,4491098,0,0,0,0,0,0,2,18,2264400,23,23,4491098,0,0,0,0,0,0,2,18,2264400
2003,42,306700,091,    ,428,37980, ,19044      ,1,2,12,,Horsham township,67,67,12531211,0,0,0,0,0,0,0,0,0,67,67,12531211,0,0,0,0,0,0,0,0,0
2003,42,307300,125,5195,430,38300, ,15342      ,1,2,12,,Houston borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,307600,033,5198,999,99999, ,16651      ,1,2,12,,Houtzdale borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,307900,005,    ,430,38300, ,16049      ,1,2,0,,Hovey township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,308200,027,5204,999,44300, ,16841      ,1,2,12,,Howard borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,308500,027,    ,999,44300, ,16841      ,1,2,12,,Howard township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,308800,053,    ,999,99999, ,16347      ,1,2,12,,Howe township,2,2,16000,0,0,0,0,0,0,0,0,0,2,2,16000,0,0,0,0,0,0,0,0,0
2003,42,309100,099,    ,276,25420, ,17074      ,1,2,12,,Howe township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,309400,107,    ,999,99999, ,17968      ,1,2,0,,Hubley township,4,4,370998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,310000,081,5222,558,48700, ,17737      ,1,2,12,,Hughesville borough,3,3,330000,0,0,0,0,0,0,0,0,0,3,3,330000,0,0,0,0,0,0,0,0,0
2003,42,310300,017,5225,428,37980, ,19047      ,1,2,8,,Hulmeville borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,310600,043,5228,276,25420, ,17036      ,1,2,12,,Hummelstown borough,34,34,4342432,0,0,0,0,0,0,0,0,0,34,34,4342432,0,0,0,0,0,0,0,0,0
2003,42,310900,129,5231,430,38300, ,15639      ,1,2,12,,Hunker borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,311800,061,5237,999,99999, ,16652      ,1,2,12,,Huntingdon borough,10,10,1159969,0,0,0,0,0,0,0,0,0,10,10,1159969,0,0,0,0,0,0,0,0,0
2003,42,312700,013,    ,999,11020, ,166629123  ,1,2,12,,Huston township,2,2,528000,0,0,0,0,0,0,0,0,0,2,2,528000,0,0,0,0,0,0,0,0,0
2003,42,313000,027,    ,999,44300, ,16844      ,1,2,0,,Huston township,9,9,957858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,313300,033,    ,999,99999, ,15849      ,1,2,12,,Huston township,5,5,227000,0,0,0,0,0,0,0,0,0,5,5,227000,0,0,0,0,0,0,0,0,0
2003,42,313600,129,5255,430,38300, ,15641      ,1,2,12,,Hyde Park borough,1,1,52000,0,0,0,0,0,0,0,0,0,1,1,52000,0,0,0,0,0,0,0,0,0
2003,42,313900,039,5258,999,99999, ,16328      ,1,2,12,,Hydetown borough,1,1,74000,0,0,0,0,0,0,0,0,0,1,1,74000,0,0,0,0,0,0,0,0,0
2003,42,314200,009,5261,999,99999, ,15545      ,1,2,12,,Hyndman borough,2,2,100275,0,0,0,0,0,0,0,0,0,2,2,100275,0,0,0,0,0,0,0,0,0
2003,42,314500,007,    ,430,38300, ,15001      ,1,2,12,,Independence township,7,7,1017000,0,0,0,0,0,0,0,0,0,7,7,1017000,0,0,0,0,0,0,0,0,0
2003,42,314800,125,    ,430,38300, ,15312      ,1,2,12,,Independence township,3,3,481000,0,0,0,0,0,0,0,0,0,3,3,481000,0,0,0,0,0,0,0,0,0
2003,42,315100,111,5275,368,99999, ,15926      ,1,2,12,,Indian Lake borough,9,9,1452000,0,0,0,0,0,0,0,0,0,9,9,1452000,0,0,0,0,0,0,0,0,0
2003,42,315700,063,5273,999,99999, ,15701      ,1,2,12,,Indiana borough,3,3,256500,0,0,0,0,0,0,0,0,0,3,3,256500,0,0,0,0,0,0,0,0,0
2003,42,316000,003,    ,430,38300, ,15051      ,1,2,12,,Indiana township,31,31,8321030,1,2,140000,2,8,600878,1,5,479000,31,31,8321030,1,2,140000,2,8,600878,1,5,479000
2003,42,316300,007,5282,430,38300, ,15052      ,1,2,12,,Industry borough,1,1,175000,0,0,0,0,0,0,0,0,0,1,1,175000,0,0,0,0,0,0,0,0,0
2003,42,316600,003,5285,430,38300, ,15205      ,1,2,12,,Ingram borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,316900,033,5288,999,99999, ,16656      ,1,2,12,,Irvona borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,317200,129,5294,430,38300, ,15642      ,1,2,12,,Irwin borough,3,3,411000,0,0,0,0,0,0,0,0,0,3,3,411000,0,0,0,0,0,0,0,0,0
2003,42,317500,121,    ,999,99999, ,16038      ,1,2,12,,Irwin township,7,7,779000,0,0,0,0,0,0,0,0,0,7,7,779000,0,0,0,0,0,0,0,0,0
2003,42,317800,017,5300,428,37980, ,18974      ,1,2,12,,Ivyland borough,35,35,3775000,0,0,0,0,0,0,0,0,0,35,35,3775000,0,0,0,0,0,0,0,0,0
2003,42,318100,085,5357,566,49660, ,16133      ,1,2,12,,Jackson Center borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,318400,019,    ,430,38300, ,160639626  ,1,2,12,,Jackson township,13,13,2717300,0,0,0,0,0,0,0,0,0,13,13,2717300,0,0,0,0,0,0,0,0,0
2003,42,318700,021,    ,999,27780, ,15909      ,1,2,12,,Jackson township,12,12,1536000,0,0,0,0,0,0,0,0,0,12,12,1536000,0,0,0,0,0,0,0,0,0
2003,42,319000,037,    ,756,99999, ,16669      ,1,2,12,,Jackson township,9,9,1714234,0,0,0,0,0,0,0,0,0,9,9,1714234,0,0,0,0,0,0,0,0,0
2003,42,319300,043,    ,276,25420, ,17032      ,1,2,12,,Jackson township,7,7,693135,0,0,0,0,0,0,0,0,0,7,7,693135,0,0,0,0,0,0,0,0,0
2003,42,319600,059,    ,999,99999, ,15341      ,1,2,0,,Jackson township,1,1,59000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,319900,061,    ,999,99999, ,16669      ,1,2,0,,Jackson township,4,4,677434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,320200,075,    ,276,30140, ,17067      ,1,2,12,,Jackson township,91,91,12567740,0,0,0,0,0,0,0,0,0,91,91,12567740,0,0,0,0,0,0,0,0,0
2003,42,320500,079,    ,999,42540, ,187089518  ,1,2,12,,Jackson township,13,13,2095487,0,0,0,0,0,0,0,0,0,13,13,2095487,0,0,0,0,0,0,0,0,0
2003,42,320800,081,    ,558,48700, ,16930      ,1,2,12,,Jackson township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,321100,085,    ,566,49660, ,16133      ,1,2,12,,Jackson township,12,12,1903276,0,0,0,0,0,0,0,0,0,12,12,1903276,0,0,0,0,0,0,0,0,0
2003,42,321400,089,    ,999,99999, ,18352      ,1,2,12,,Jackson township,67,67,8846872,0,0,0,0,0,0,0,0,0,67,67,8846872,0,0,0,0,0,0,0,0,0
2003,42,321700,097,    ,999,99999, ,17830      ,1,2,12,,Jackson township,8,8,825500,0,0,0,0,0,0,0,0,0,8,8,825500,0,0,0,0,0,0,0,0,0
2003,42,322000,099,    ,276,25420, ,17006      ,1,2,12,,Jackson township,2,2,145000,0,0,0,0,0,0,0,0,0,2,2,145000,0,0,0,0,0,0,0,0,0
2003,42,322300,109,    ,999,99999, ,17889      ,1,2,12,,Jackson township,6,6,574402,0,0,0,0,0,0,0,0,0,6,6,574402,0,0,0,0,0,0,0,0,0
2003,42,322600,115,    ,999,99999, ,18825      ,1,2,12,,Jackson township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,322900,117,    ,999,99999, ,16936      ,1,2,12,,Jackson township,3,3,194000,0,0,0,0,0,0,0,0,0,3,3,194000,0,0,0,0,0,0,0,0,0
2003,42,323200,121,    ,999,99999, ,16317      ,1,2,0,,Jackson township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,323500,133,    ,564,49620, ,17362      ,1,2,12,,Jackson township,28,28,4350755,0,0,0,0,0,0,0,0,0,28,28,4350755,0,0,0,0,0,0,0,0,0
2003,42,324100,133,5363,564,49620, ,17407      ,1,2,0,,Jacobus borough,1,1,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,324400,085,5366,566,49660, ,16134      ,1,2,12,,Jamestown borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,324700,047,    ,999,99999, ,15868      ,1,2,12,,Jay township,3,3,400000,0,0,0,0,0,0,0,0,0,3,3,400000,0,0,0,0,0,0,0,0,0
2003,42,325000,129,5372,430,38300, ,15644      ,1,2,12,,Jeannette,3,3,195000,0,0,0,0,0,0,0,0,0,3,3,195000,0,0,0,0,0,0,0,0,0
2003,42,325600,065,    ,999,99999, ,15825      ,1,2,12,,Jefferson County,111,111,9087000,3,6,362000,0,0,0,2,22,835000,111,111,9087000,3,6,362000,0,0,0,2,22,835000
2003,42,325900,003,5378,430,38300, ,15025      ,1,2,12,,Jefferson Hills borough,47,47,9849000,0,0,0,2,6,720000,0,0,0,47,47,9849000,0,0,0,2,6,720000,0,0,0
2003,42,326500,133,5411,564,49620, ,17311      ,1,2,12,,Jefferson borough,1,1,126400,0,0,0,0,0,0,0,0,0,1,1,126400,0,0,0,0,0,0,0,0,0
2003,42,326800,011,    ,999,39740, ,19506      ,1,2,0,,Jefferson township,44,44,4151049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,327100,019,    ,430,38300, ,16002      ,1,2,0,,Jefferson township,26,26,3876575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,327400,043,    ,276,25420, ,17032      ,1,2,12,,Jefferson township,3,3,459316,0,0,0,0,0,0,0,0,0,3,3,459316,0,0,0,0,0,0,0,0,0
2003,42,328000,059,    ,999,99999, ,15357      ,1,2,12,,Jefferson township,8,8,893500,0,0,0,0,0,0,0,0,0,8,8,893500,0,0,0,0,0,0,0,0,0
2003,42,328300,069,    ,999,42540, ,18436      ,1,2,12,,Jefferson township,14,14,1745495,0,0,0,0,0,0,0,0,0,14,14,1745495,0,0,0,0,0,0,0,0,0
2003,42,328600,085,    ,566,49660, ,16137      ,1,2,12,,Jefferson township,6,6,786000,0,0,0,0,0,0,0,0,0,6,6,786000,0,0,0,0,0,0,0,0,0
2003,42,328900,111,    ,368,99999, ,15501      ,1,2,12,,Jefferson township,30,30,8295000,0,0,0,0,0,0,0,0,0,30,30,8295000,0,0,0,0,0,0,0,0,0
2003,42,329200,125,    ,430,38300, ,15021      ,1,2,12,,Jefferson township,2,2,160000,0,0,0,0,0,0,0,0,0,2,2,160000,0,0,0,0,0,0,0,0,0
2003,42,329500,079,    ,999,42540, ,18640      ,1,2,0,,Jenkins township,14,14,3027231,13,26,2080000,8,24,1920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,329800,091,5420,428,37980, ,19046      ,1,2,12,,Jenkintown borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,330100,053,    ,999,99999, ,162390436  ,1,2,12,,Jenks township,4,4,100000,0,0,0,0,0,0,0,0,0,4,4,100000,0,0,0,0,0,0,0,0,0
2003,42,330400,111,    ,368,99999, ,15531      ,1,2,0,,Jenner township,20,20,2198094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,330700,111,5432,368,99999, ,15547      ,1,2,12,,Jennerstown borough,3,3,261000,0,0,0,0,0,0,0,0,0,3,3,261000,0,0,0,0,0,0,0,0,0
2003,42,331000,069,5435,999,42540, ,18433      ,1,2,0,,Jermyn borough,4,4,457000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,331300,081,5441,558,48700, ,17740      ,1,2,0,,Jersey Shore borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,331600,069,5443,999,42540, ,18434      ,1,2,12,,Jessup borough,5,5,641000,0,0,0,0,0,0,0,0,0,5,5,641000,0,0,0,0,0,0,0,0,0
2003,42,331900,115,    ,999,99999, ,18801      ,1,2,0,,Jessup township,3,3,331500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,332200,025,5447,999,10900, ,18229      ,1,2,12,,Jim Thorpe borough,9,9,1549000,0,0,0,0,0,0,0,0,0,9,9,1549000,0,0,0,0,0,0,0,0,0
2003,42,332500,047,5450,999,99999, ,15845      ,1,2,12,,Johnsonburg borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,332800,021,5453,999,27780,1,15901      ,1,2,12,,Johnstown,6,6,451000,0,0,0,0,0,0,0,0,0,6,6,451000,0,0,0,0,0,0,0,0,0
2003,42,333100,047,    ,999,99999, ,15870      ,1,2,12,,Jones township,9,9,260000,0,0,0,0,0,0,0,0,0,9,9,260000,0,0,0,0,0,0,0,0,0
2003,42,333700,033,    ,999,99999, ,16656      ,1,2,0,,Jordan township,1,1,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,334000,081,    ,558,48700, ,177749801  ,1,2,12,,Jordan township,8,8,501259,0,0,0,0,0,0,0,0,0,8,8,501259,0,0,0,0,0,0,0,0,0
2003,42,334300,097,    ,999,99999, ,17830      ,1,2,12,,Jordan township,9,9,1080000,0,0,0,0,0,0,0,0,0,9,9,1080000,0,0,0,0,0,0,0,0,0
2003,42,335200,009,    ,999,99999, ,15550      ,1,2,12,,Juniata township,14,14,1048015,0,0,0,0,0,0,0,0,0,14,14,1048015,0,0,0,0,0,0,0,0,0
2003,42,335500,013,    ,999,11020, ,16635      ,1,2,12,,Juniata township,7,7,522000,0,0,0,0,0,0,0,0,0,7,7,522000,0,0,0,0,0,0,0,0,0
2003,42,335800,061,    ,999,99999, ,16652      ,1,2,12,,Juniata township,10,10,496500,0,0,0,0,0,0,0,0,0,10,10,496500,0,0,0,0,0,0,0,0,0
2003,42,336100,099,    ,276,25420, ,17074      ,1,2,12,,Juniata township,12,12,1349102,0,0,0,0,0,0,0,0,0,12,12,1349102,0,0,0,0,0,0,0,0,0
2003,42,336400,083,5483,999,99999, ,16735      ,1,2,12,,Kane borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,336700,019,5486,430,38300, ,16041      ,1,2,1,,Karns City borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,337000,033,    ,999,99999, ,16845      ,1,2,12,,Karthaus township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,337300,083,    ,999,99999, ,16730      ,1,2,12,,Keating township,13,13,936900,0,0,0,0,0,0,0,0,0,13,13,936900,0,0,0,0,0,0,0,0,0
2003,42,337600,105,    ,999,99999, ,16720      ,1,2,12,,Keating township,3,3,201000,0,0,0,0,0,0,0,0,0,3,3,201000,0,0,0,0,0,0,0,0,0
2003,42,337900,119,    ,999,99999, ,17837      ,1,2,12,,Kelly township,22,22,2900000,0,0,0,0,0,0,0,0,0,22,22,2900000,0,0,0,0,0,0,0,0,0
2003,42,338200,011,5504,999,39740, ,19607      ,1,2,12,,Kenhorst borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,338500,003,    ,430,38300, ,15108      ,1,2,5,,Kennedy township,15,15,2021614,0,0,0,1,4,315000,25,164,13306951,4,4,684003,0,0,0,1,4,315000,2,10,796000
2003,42,338800,029,5516,428,37980, ,19348      ,1,2,12,,Kennett Square borough,9,9,663600,0,0,0,0,0,0,0,0,0,9,9,663600,0,0,0,0,0,0,0,0,0
2003,42,339100,029,    ,428,37980, ,19317      ,1,2,12,,Kennett township,72,72,23457891,0,0,0,0,0,0,0,0,0,72,72,23457891,0,0,0,0,0,0,0,0,0
2003,42,339400,025,    ,999,10900, ,18624      ,1,2,12,,Kidder township,40,40,5467375,0,0,0,0,0,0,0,0,0,40,40,5467375,0,0,0,0,0,0,0,0,0
2003,42,339700,003,    ,430,38300, ,152371012  ,1,2,2,,Kilbuck township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,340000,009,    ,999,99999, ,16670      ,1,2,12,,Kimmel township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,340600,053,    ,999,99999, ,16353      ,1,2,0,,Kingsley township,10,10,1306860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,340900,079,5537,999,42540, ,18704      ,1,2,12,,Kingston borough,4,4,400000,0,0,0,0,0,0,0,0,0,4,4,400000,0,0,0,0,0,0,0,0,0
2003,42,341200,079,    ,999,42540, ,18708      ,1,2,12,,Kingston township,22,22,3564357,0,0,0,0,0,0,0,0,0,22,22,3564357,0,0,0,0,0,0,0,0,0
2003,42,341500,005,    ,430,38300, ,15613      ,1,2,12,,Kiskiminetas township,16,16,782000,0,0,0,0,0,0,0,0,0,16,16,782000,0,0,0,0,0,0,0,0,0
2003,42,342100,005,5552,430,38300, ,16201      ,1,2,0,,Kittanning borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,342700,107,    ,999,99999, ,18237      ,1,2,12,,Kline township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,343000,031,5561,999,99999, ,162320366  ,1,2,12,,Knox borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,343300,031,    ,999,99999, ,16235      ,1,2,0,,Knox township,3,3,330000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,343600,033,    ,999,99999, ,16861      ,1,2,12,,Knox township,2,2,95000,0,0,0,0,0,0,0,0,0,2,2,95000,0,0,0,0,0,0,0,0,0
2003,42,344200,117,5573,999,99999, ,16928      ,1,2,12,,Knoxville borough,1,1,32000,0,0,0,0,0,0,0,0,0,1,1,32000,0,0,0,0,0,0,0,0,0
