Survey,State,6-Digit,County,Place,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,Code,Code,Code,City,Code,Code,Code,Months Rep,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
2004,04,233000,005,0240,999,22380, , ,86040      ,4,8,12,Page,6,6,1132010,0,0,0,0,0,0,0,0,0,6,6,1132010,0,0,0,0,0,0,0,0,0
2004,04,237000,013,0242,999,38060, , ,85253      ,4,8,12,Paradise Valley town,90,90,83029398,0,0,0,0,0,0,0,0,0,90,90,83029398,0,0,0,0,0,0,0,0,0
2004,04,241000,012,0245,999,99999, , ,85344      ,4,8,12,Parker town,6,6,758635,1,2,290000,0,0,0,0,0,0,6,6,758635,1,2,290000,0,0,0,0,0,0
2004,04,245000,023,0250,999,99999, , ,85624      ,4,8,12,Patagonia town,2,2,228462,0,0,0,0,0,0,0,0,0,2,2,228462,0,0,0,0,0,0,0,0,0
2004,04,249000,007,0252,999,99999, , ,85541      ,4,8,12,Payson town,179,179,26967447,1,2,126116,0,0,0,0,0,0,179,179,26967447,1,2,126116,0,0,0,0,0,0
2004,04,253000,013,0255,999,38060, , ,85345      ,4,8,12,Peoria,2271,2271,291257740,0,0,0,2,6,429792,8,112,2354920,2271,2271,291257740,0,0,0,2,6,429792,8,112,2354920
2004,04,257000,013,0260,999,38060, ,1,85003      ,4,8,12,Phoenix,12749,12749,2315229936,93,186,16276468,203,682,54304604,197,2945,173269968,12749,12749,2315229936,93,186,16276468,203,682,54304604,197,2945,173269968
2004,04,261000,019,    ,999,46060,2, ,85701      ,4,8,12,Pima County Unincorporated Area,3761,3761,724850818,0,0,0,1,3,171230,1,6,501331,3761,3761,724850818,0,0,0,1,3,171230,1,6,501331
2004,04,265000,009,0265,999,99999, , ,85543      ,4,8,12,Pima town,3,3,419000,0,0,0,0,0,0,0,0,0,3,3,419000,0,0,0,0,0,0,0,0,0
2004,04,269000,021,    ,999,38060,2, ,85232      ,4,8,12,Pinal County Unincorporated Area,8669,8669,1063388000,16,32,2541000,9,36,2083000,0,0,0,8669,8669,1063388000,16,32,2541000,9,36,2083000,0,0,0
2004,04,273000,017,0269,999,99999, , ,85929      ,4,8,12,Pinetop-Lakeside town,87,87,16748000,0,0,0,1,4,216000,0,0,0,87,87,16748000,0,0,0,1,4,216000,0,0,0
2004,04,277000,025,0280,999,39140, ,1,86301      ,4,8,12,Prescott,660,660,128850992,4,8,692968,6,21,1146842,2,94,5634235,660,660,128850992,4,8,692968,6,21,1146842,2,94,5634235
2004,04,281000,025,0282,999,39140, , ,863142275  ,4,8,12,Prescott Valley town,1060,1060,126752732,29,58,3915273,1,3,188694,0,0,0,1060,1060,126752732,29,58,3915273,1,3,188694,0,0,0
2004,04,285000,012,0283,999,99999, , ,85346      ,4,8,12,Quartzsite town,2,2,195598,0,0,0,0,0,0,0,0,0,2,2,195598,0,0,0,0,0,0,0,0,0
2004,04,289000,013,0284,999,38060, , ,852429311  ,4,8,12,Queen Creek town,864,864,199311093,0,0,0,0,0,0,0,0,0,864,864,199311093,0,0,0,0,0,0,0,0,0
2004,04,293000,009,0298,999,99999, , ,85546      ,4,8,12,Safford,1,1,75000,0,0,0,0,0,0,3,15,650000,1,1,75000,0,0,0,0,0,0,3,15,650000
2004,04,294000,019,0303,999,46060,2, ,85629      ,4,8,12,Sahuarita town,1697,1697,239263994,0,0,0,0,0,0,0,0,0,1697,1697,239263994,0,0,0,0,0,0,0,0,0
2004,04,297000,027,0321,999,49740, , ,85349      ,4,8,12,San Luis,243,243,20328181,0,0,0,0,0,0,1,64,4703753,243,243,20328181,0,0,0,0,0,0,1,64,4703753
2004,04,301000,023,    ,999,99999, , ,85621      ,4,8,12,Santa Cruz County Unincorporated Area,469,469,60482151,1,2,154954,3,11,652510,0,0,0,469,469,60482151,1,2,154954,3,11,652510,0,0,0
2004,04,305000,013,0327,999,38060, ,1,85251      ,4,8,12,Scottsdale,1475,1475,250323588,12,24,2427785,32,120,10883791,58,496,38464085,1475,1475,250323588,12,24,2427785,32,120,10883791,58,496,38464085
2004,04,313000,025,0331,999,39140, , ,86336      ,4,8,12,Sedona,101,101,18289769,1,2,209304,0,0,0,0,0,0,101,101,18289769,1,2,209304,0,0,0,0,0,0
2004,04,317000,017,0337,999,99999, , ,85901      ,4,8,12,Show Low,302,302,44435838,0,0,0,0,0,0,0,0,0,302,302,44435838,0,0,0,0,0,0,0,0,0
2004,04,321000,003,0338,999,99999, , ,85635      ,4,8,1,Sierra Vista,491,491,35472140,0,0,0,0,0,0,0,0,0,51,51,4496260,0,0,0,0,0,0,0,0,0
2004,04,325000,017,0341,999,99999, , ,85937      ,4,8,12,Snowflake town,40,40,5570516,0,0,0,0,0,0,0,0,0,40,40,5570516,0,0,0,0,0,0,0,0,0
2004,04,329000,027,0342,999,49740, , ,85350      ,4,8,12,Somerton,162,162,12418688,0,0,0,0,0,0,10,80,4093847,162,162,12418688,0,0,0,0,0,0,10,80,4093847
2004,04,333000,019,0344,999,46060, , ,85725      ,4,8,11,South Tucson,15,15,911322,0,0,0,0,0,0,0,0,0,13,13,782500,0,0,0,0,0,0,0,0,0
2004,04,337000,001,0345,999,99999, , ,85938      ,4,8,0,Springerville town,3,3,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,04,341000,001,0314,999,99999, , ,85936      ,4,8,12,St. Johns,8,8,400000,0,0,0,0,0,0,0,0,0,8,8,400000,0,0,0,0,0,0,0,0,0
2004,04,345000,021,0359,999,38060, , ,85273      ,4,8,12,Superior town,9,9,777563,0,0,0,0,0,0,0,0,0,9,9,777563,0,0,0,0,0,0,0,0,0
