Survey,State,6-Digit,County,MSA/,PMSA,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep,
Date,Code,ID,Code,CMSA,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

8499,6,158000,37,4480,,4,9,12,12,SANTA MONICA . . . . . . . . . . .,7,7,1440000,1,2,219147,0,0,0,2,14,740000,7,7,1440000,1,2,219147,0,0,0,2,14,740000
8499,6,158500,111,6000,,4,9,12,12,SANTA PAULA. . . . . . . . . . . .,16,16,970817,0,0,0,2,8,258330,7,60,1648945,16,16,970817,0,0,0,2,8,258330,7,60,1648945
8499,6,159000,97,7500,,4,9,12,12,SANTA ROSA . . . . . . . . . . . .,1156,1156,72798831,45,90,3357155,25,82,3023289,78,999,28719199,1156,1156,72798831,45,90,3357155,25,82,3023289,78,999,28719199
8499,6,159100,73,7320,,4,9,12,12,SANTEE . . . . . . . . . . . . . .,323,323,27445528,3,6,273564,89,354,16857540,32,384,14395828,323,323,27445528,3,6,273564,89,354,16857540,32,384,14395828
8499,6,159300,85,7400,,4,9,12,12,SARATOGA . . . . . . . . . . . . .,59,59,5056950,0,0,0,0,0,0,1,6,236520,59,59,5056950,0,0,0,0,0,0,1,6,236520
8499,6,159500,41,7360,,4,9,11,11,SAUSALITO. . . . . . . . . . . . .,3,3,731073,1,2,79096,2,7,388144,1,8,484907,2,2,504700,1,2,79096,2,7,388144,0,0,0
8499,6,159750,87,7485,,4,9,12,12,SCOTTS VALLEY. . . . . . . . . . .,24,24,2306752,5,10,573067,9,36,2182000,2,10,580900,24,24,2306752,5,10,573067,9,36,2182000,2,10,580900
8499,6,160000,59,360,,4,9,12,12,SEAL BEACH . . . . . . . . . . . .,49,49,4155802,0,0,0,0,0,0,0,0,0,49,49,4155802,0,0,0,0,0,0,0,0,0
8499,6,160500,53,7120,,4,9,12,12,SEASIDE. . . . . . . . . . . . . .,11,11,821683,8,16,650484,1,4,131740,1,5,140000,11,11,821683,8,16,650484,1,4,131740,1,5,140000
8499,6,161000,97,7500,,4,9,12,12,SEBASTOPOL . . . . . . . . . . . .,28,28,1979224,1,2,80000,0,0,0,0,0,0,28,28,1979224,1,2,80000,0,0,0,0,0,0
8499,6,161500,19,2840,,4,9,11,11,SELMA. . . . . . . . . . . . . . .,28,28,1725355,0,0,0,0,0,0,0,0,0,23,23,1425221,0,0,0,0,0,0,0,0,0
8499,6,162000,29,680,,4,9,12,12,SHAFTER. . . . . . . . . . . . . .,4,4,266257,0,0,0,5,19,424346,2,19,414672,4,4,266257,0,0,0,5,19,424346,2,19,414672
8499,6,162200,89,6690,,4,9,12,12,SHASTA CO. UNINC. AREA . . . . . .,373,373,21767810,0,0,0,3,11,255672,0,0,0,373,373,21767810,0,0,0,3,11,255672,0,0,0
8499,6,162400,91,9999,,4,9,0,0,SIERRA COUNTY. . . . . . . . . . .,34,34,11112114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,6,162500,37,4480,,4,9,12,12,SIERRA MADRE . . . . . . . . . . .,36,36,4747066,1,2,98550,0,0,0,0,0,0,36,36,4747066,1,2,98550,0,0,0,0,0,0
8499,6,163000,37,4480,,4,9,12,12,SIGNAL HILL. . . . . . . . . . . .,1,1,123000,0,0,0,0,0,0,0,0,0,1,1,123000,0,0,0,0,0,0,0,0,0
8499,6,163200,111,6000,,4,9,12,12,SIMI VALLEY. . . . . . . . . . . .,434,434,43929544,0,0,0,6,24,1444212,65,689,27354523,434,434,43929544,0,0,0,6,24,1444212,65,689,27354523
8499,6,163500,93,9999,,4,9,12,12,SISKIYOU BAL. OF CO. # . . . . . .,141,141,8034185,0,0,0,0,0,0,0,0,0,141,141,8034185,0,0,0,0,0,0,0,0,0
8499,6,164000,95,8720,,4,9,12,12,SOLANO CO. UNINC. AREA . . . . . .,105,105,7919517,1,2,77000,0,0,0,0,0,0,105,105,7919517,1,2,77000,0,0,0,0,0,0
8499,6,164500,53,7120,,4,9,12,12,SOLEDAD. . . . . . . . . . . . . .,39,39,2318650,0,0,0,0,0,0,0,0,0,39,39,2318650,0,0,0,0,0,0,0,0,0
8499,6,165000,97,7500,,4,9,12,12,SONOMA . . . . . . . . . . . . . .,75,75,6019940,0,0,0,1,3,149711,1,9,444792,75,75,6019940,0,0,0,1,3,149711,1,9,444792
8499,6,165500,97,7500,,4,9,12,12,SONOMA CO. UNINC. AREA . . . . . .,910,910,56562268,6,12,454316,0,0,0,5,28,1031040,910,910,56562268,6,12,454316,0,0,0,5,28,1031040
8499,6,166000,109,9999,,4,9,10,10,SONORA . . . . . . . . . . . . . .,5,5,297993,1,2,101655,0,0,0,0,0,0,5,5,297993,1,2,101655,0,0,0,0,0,0
8499,6,166500,37,4480,,4,9,12,12,SOUTH EL MONTE . . . . . . . . . .,1,1,28000,1,2,60500,1,4,121000,4,30,1039216,1,1,28000,1,2,60500,1,4,121000,4,30,1039216
8499,6,167000,37,4480,,4,9,12,12,SOUTH GATE . . . . . . . . . . . .,12,12,835966,5,10,386000,1,4,228000,1,5,283000,12,12,835966,5,10,386000,1,4,228000,1,5,283000
8499,6,167250,17,6920,,4,9,12,12,SOUTH LAKE TAHOE . . . . . . . . .,19,19,2339159,0,0,0,0,0,0,0,0,0,19,19,2339159,0,0,0,0,0,0,0,0,0
8499,6,167500,37,4480,,4,9,12,12,SOUTH PASADENA . . . . . . . . . .,45,45,4257462,0,0,0,0,0,0,2,12,720000,45,45,4257462,0,0,0,0,0,0,2,12,720000
8499,6,168000,81,7360,,4,9,12,12,SOUTH SAN FRANCISCO. . . . . . . .,52,52,3407000,1,2,110000,1,3,207108,0,0,0,52,52,3407000,1,2,110000,1,3,207108,0,0,0
8499,6,168500,99,5170,,4,9,12,12,STANISLAUS BAL. OF CO. # . . . . .,184,184,9299556,2,4,296784,3,11,312912,1,8,74880,184,184,9299556,2,4,296784,3,11,312912,1,8,74880
8499,6,169000,59,360,,4,9,12,12,STANTON. . . . . . . . . . . . . .,7,7,382537,0,0,0,5,16,866600,6,38,2037494,7,7,382537,0,0,0,5,16,866600,6,38,2037494
8499,6,169500,77,8120,,4,9,12,12,STOCKTON . . . . . . . . . . . . .,548,548,39078408,4,8,251709,6,18,769445,26,1311,52307254,548,548,39078408,4,8,251709,6,18,769445,26,1311,52307254
8499,6,170000,95,8720,,4,9,12,12,SUISUN CITY. . . . . . . . . . . .,143,143,12348041,0,0,0,0,0,0,16,240,8293804,143,143,12348041,0,0,0,0,0,0,16,240,8293804
8499,6,170500,85,7400,,4,9,12,12,SUNNYVALE. . . . . . . . . . . . .,251,251,11972047,5,10,399874,2,7,250000,20,380,9549559,251,251,11972047,5,10,399874,2,7,250000,20,380,9549559
8499,6,171000,35,9999,,4,9,12,12,SUSANVILLE . . . . . . . . . . . .,13,13,713147,0,0,0,12,45,1217725,0,0,0,13,13,713147,0,0,0,12,45,1217725,0,0,0
8499,6,171500,101,9340,,4,9,12,12,SUTTER CO. UNINC. AREA . . . . . .,113,113,8353194,0,0,0,1,4,87538,0,0,0,113,113,8353194,0,0,0,1,4,87538,0,0,0
8499,6,171800,5,9999,,4,9,12,12,SUTTER CREEK . . . . . . . . . . .,6,6,390619,1,2,72500,0,0,0,0,0,0,6,6,390619,1,2,72500,0,0,0,0,0,0
8499,6,172000,29,680,,4,9,12,12,TAFT . . . . . . . . . . . . . . .,38,38,2748571,1,2,77956,0,0,0,0,0,0,38,38,2748571,1,2,77956,0,0,0,0,0,0
8499,6,172500,29,680,,4,9,12,12,TEHACHAPI. . . . . . . . . . . . .,11,11,542261,0,0,0,11,44,1313761,0,0,0,11,11,542261,0,0,0,11,44,1313761,0,0,0
8499,6,172600,103,9999,,4,9,12,12,TEHAMA BAL. OF CO. # . . . . . . .,146,146,8676462,5,10,760228,0,0,0,0,0,0,146,146,8676462,5,10,760228,0,0,0,0,0,0
8499,6,172700,37,4480,,4,9,12,12,TEMPLE CITY. . . . . . . . . . . .,6,6,498000,2,4,209000,2,6,420000,0,0,0,6,6,498000,2,4,209000,2,6,420000,0,0,0
8499,6,172750,111,6000,,4,9,12,12,THOUSAND OAKS. . . . . . . . . . .,299,299,42378358,5,10,1022700,22,79,4151709,55,484,19275378,299,299,42378358,5,10,1022700,22,79,4151709,55,484,19275378
8499,6,172800,41,7360,,4,9,6,6,TIBURON TOWN . . . . . . . . . . .,7,7,1871626,0,0,0,0,0,0,17,155,7750000,2,2,220000,0,0,0,0,0,0,17,155,7750000
8499,6,173000,37,4480,,4,9,12,12,TORRANCE . . . . . . . . . . . . .,166,166,15918173,3,6,371710,5,19,1380505,1,7,271560,166,166,15918173,3,6,371710,5,19,1380505,1,7,271560
8499,6,173500,77,8120,,4,9,12,12,TRACY. . . . . . . . . . . . . . .,527,527,30169038,7,14,562927,2,6,294117,0,0,0,527,527,30169038,7,14,562927,2,6,294117,0,0,0
8499,6,174000,23,9999,,4,9,12,12,TRINIDAD . . . . . . . . . . . . .,1,1,87344,0,0,0,0,0,0,0,0,0,1,1,87344,0,0,0,0,0,0,0,0,0
8499,6,174100,105,9999,,4,9,12,12,TRINITY COUNTY . . . . . . . . . .,89,89,3334246,0,0,0,1,4,70730,0,0,0,89,89,3334246,0,0,0,1,4,70730,0,0,0
8499,6,174500,107,8780,,4,9,12,12,TULARE . . . . . . . . . . . . . .,88,88,3906863,6,12,363926,7,23,599360,0,0,0,88,88,3906863,6,12,363926,7,23,599360,0,0,0
8499,6,174600,107,8780,,4,9,12,12,TULARE CO. UNINC. AREA . . . . . .,309,309,17754928,0,0,0,0,0,0,0,0,0,309,309,17754928,0,0,0,0,0,0,0,0,0
8499,6,175000,93,9999,,4,9,12,12,TULELAKE . . . . . . . . . . . . .,29,29,600000,0,0,0,0,0,0,0,0,0,29,29,600000,0,0,0,0,0,0,0,0,0
8499,6,175500,109,9999,,4,9,12,12,TUOLUMNE CO. UNINC. AREA . . . . .,428,428,19917047,1,2,83604,1,3,84840,0,0,0,428,428,19917047,1,2,83604,1,3,84840,0,0,0
8499,6,176000,99,5170,,4,9,12,12,TURLOCK. . . . . . . . . . . . . .,248,248,11860045,4,8,299487,8,28,889469,2,10,265159,248,248,11860045,4,8,299487,8,28,889469,2,10,265159
8499,6,176500,59,360,,4,9,12,12,TUSTIN . . . . . . . . . . . . . .,44,44,2638808,0,0,0,0,0,0,2,10,385700,44,44,2638808,0,0,0,0,0,0,2,10,385700
8499,6,177000,45,9999,,4,9,12,12,UKIAH. . . . . . . . . . . . . . .,30,30,1561060,1,2,98160,0,0,0,3,40,1145892,30,30,1561060,1,2,98160,0,0,0,3,40,1145892
8499,6,177300,1,5775,,4,9,12,12,UNION CITY . . . . . . . . . . . .,431,431,36446095,14,28,1607450,20,80,5264475,20,194,8458000,431,431,36446095,14,28,1607450,20,80,5264475,20,194,8458000
8499,6,177500,71,6780,,4,9,12,5,UPLAND . . . . . . . . . . . . . .,471,471,37717438,2,4,189658,17,68,2876910,42,479,19531475,471,471,37717438,2,4,189658,17,68,2876910,42,479,19531475
8499,6,178000,95,8720,,4,9,9,9,VACAVILLE. . . . . . . . . . . . .,247,247,17815548,0,0,0,0,0,0,2,10,247600,205,205,14581497,0,0,0,0,0,0,0,0,0
8499,6,178500,95,8720,,4,9,12,12,VALLEJO. . . . . . . . . . . . . .,402,402,25422317,3,6,291596,3,12,439160,6,48,1925390,402,402,25422317,3,6,291596,3,12,439160,6,48,1925390
8499,6,179000,111,6000,,4,9,12,12,VENTURA CO. UNINC. AREA. . . . . .,334,334,31872187,0,0,0,12,48,1896960,26,208,8220160,334,334,31872187,0,0,0,12,48,1896960,26,208,8220160
8499,6,179500,37,4480,,4,9,12,12,VERNON . . . . . . . . . . . . . .,1,1,115000,0,0,0,0,0,0,0,0,0,1,1,115000,0,0,0,0,0,0,0,0,0
8499,6,179700,71,6780,,4,9,12,12,VICTORVILLE. . . . . . . . . . . .,354,354,21229767,22,44,1612737,30,120,3595633,40,335,11307038,354,354,21229767,22,44,1612737,30,120,3595633,40,335,11307038
8499,6,179800,59,360,,4,9,3,3,VILLA PARK . . . . . . . . . . . .,9,9,946348,0,0,0,0,0,0,0,0,0,1,1,72359,0,0,0,0,0,0,0,0,0
8499,6,180000,107,8780,,4,9,12,12,VISALIA. . . . . . . . . . . . . .,638,638,35655932,11,22,950300,11,35,1141200,0,0,0,638,638,35655932,11,22,950300,11,35,1141200,0,0,0
8499,6,180200,73,7320,,4,9,12,12,VISTA. . . . . . . . . . . . . . .,435,435,38372826,4,8,408914,10,35,1651359,39,482,19643004,435,435,38372826,4,8,408914,10,35,1651359,39,482,19643004
8499,6,180500,37,4480,,4,9,12,8,WALNUT . . . . . . . . . . . . . .,777,777,73574707,0,0,0,0,0,0,0,0,0,777,777,73574707,0,0,0,0,0,0,0,0,0
8499,6,181000,13,5775,,4,9,12,12,WALNUT CREEK . . . . . . . . . . .,241,241,17101290,0,0,0,4,15,998596,18,253,9409290,241,241,17101290,0,0,0,4,15,998596,18,253,9409290
8499,6,181500,29,680,,4,9,12,12,WASCO. . . . . . . . . . . . . . .,41,41,1883031,3,6,205400,4,16,562852,0,0,0,41,41,1883031,3,6,205400,4,16,562852,0,0,0
8499,6,181750,99,5170,,4,9,12,12,WATERFORD. . . . . . . . . . . . .,12,12,446900,0,0,0,0,0,0,8,51,980225,12,12,446900,0,0,0,0,0,0,8,51,980225
8499,6,182000,87,7485,,4,9,12,12,WATSONVILLE. . . . . . . . . . . .,92,92,5111630,44,88,2833000,2,7,165000,20,164,4000000,92,92,5111630,44,88,2833000,2,7,165000,20,164,4000000
8499,6,182200,93,9999,,4,9,12,12,WEED . . . . . . . . . . . . . . .,1,1,92285,0,0,0,0,0,0,0,0,0,1,1,92285,0,0,0,0,0,0,0,0,0
8499,6,182500,37,4480,,4,9,12,12,WEST COVINA. . . . . . . . . . . .,135,135,10498336,0,0,0,2,6,324368,0,0,0,135,135,10498336,0,0,0,2,6,324368,0,0,0
8499,6,182800,37,4480,,4,9,12,12,WESTLAKE VILLAGE CITY. . . . . . .,1,1,285000,0,0,0,0,0,0,0,0,0,1,1,285000,0,0,0,0,0,0,0,0,0
8499,6,183000,59,360,,4,9,12,12,WESTMINSTER. . . . . . . . . . . .,4,4,336030,1,2,114000,4,14,557610,3,27,1426000,4,4,336030,1,2,114000,4,14,557610,3,27,1426000
8499,6,183500,25,9999,,4,9,12,12,WESTMORLAND. . . . . . . . . . . .,2,2,377656,0,0,0,0,0,0,0,0,0,2,2,377656,0,0,0,0,0,0,0,0,0
8499,6,184000,115,9340,,4,9,10,10,WHEATLAND. . . . . . . . . . . . .,16,16,957575,0,0,0,0,0,0,0,0,0,16,16,957575,0,0,0,0,0,0,0,0,0
8499,6,184500,37,4480,,4,9,12,12,WHITTIER . . . . . . . . . . . . .,103,103,9231250,2,4,206000,6,23,1113500,4,28,1252000,103,103,9231250,2,4,206000,6,23,1113500,4,28,1252000
8499,6,185000,11,9999,,4,9,12,12,WILLIAMS . . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,6,185500,45,9999,,4,9,11,11,WILLITS. . . . . . . . . . . . . .,4,4,254621,5,10,311071,0,0,0,0,0,0,2,2,152397,0,0,0,0,0,0,0,0,0
8499,6,186000,21,9999,,4,9,12,12,WILLOWS. . . . . . . . . . . . . .,18,18,968508,0,0,0,2,8,379127,12,176,6915772,18,18,968508,0,0,0,2,8,379127,12,176,6915772
8499,6,186500,113,6920,,4,9,12,12,WINTERS. . . . . . . . . . . . . .,23,23,1268496,0,0,0,0,0,0,0,0,0,23,23,1268496,0,0,0,0,0,0,0,0,0
8499,6,187000,107,8780,,4,9,12,12,WOODLAKE . . . . . . . . . . . . .,12,12,341685,22,44,946000,1,3,32000,0,0,0,12,12,341685,22,44,946000,1,3,32000,0,0,0
8499,6,187500,113,6920,,4,9,12,12,WOODLAND . . . . . . . . . . . . .,160,160,8617396,3,6,223507,0,0,0,3,162,3749325,160,160,8617396,3,6,223507,0,0,0,3,162,3749325
8499,6,188000,81,7360,,4,9,12,12,WOODSIDE TOWN. . . . . . . . . . .,11,11,3043000,0,0,0,0,0,0,0,0,0,11,11,3043000,0,0,0,0,0,0,0,0,0
8499,6,188500,113,6920,,4,9,12,12,YOLO CO. UNINC. AREA . . . . . . .,131,131,10480249,1,2,72919,1,3,81620,0,0,0,131,131,10480249,1,2,72919,1,3,81620,0,0,0
8499,6,188700,59,360,,4,9,12,12,YORBA LINDA. . . . . . . . . . . .,824,824,82534195,0,0,0,0,0,0,0,0,0,824,824,82534195,0,0,0,0,0,0,0,0,0
8499,6,188800,55,8720,,4,9,12,12,YOUNTVILLE TOWN. . . . . . . . . .,8,8,598063,3,6,393159,7,24,1772164,3,17,620214,8,8,598063,3,6,393159,7,24,1772164,3,17,620214
8499,6,189000,93,9999,,4,9,0,0,YREKA CITY TOWN. . . . . . . . . .,170,170,8906867,0,0,0,0,0,0,4,23,431240,0,0,0,0,0,0,0,0,0,0,0,0
8499,6,189500,101,9340,,4,9,12,12,YUBA CITY. . . . . . . . . . . . .,88,88,5968781,8,16,710701,9,36,1143815,3,53,1672307,88,88,5968781,8,16,710701,9,36,1143815,3,53,1672307
8499,6,190000,115,9340,,4,9,12,12,YUBA CO. UNINC. AREA . . . . . . .,82,82,4724984,1,2,71234,4,13,306592,9,80,1852778,82,82,4724984,1,2,71234,4,13,306592,9,80,1852778
8499,8,500,1,2080,,4,8,12,12,ADAMS CO. UNINC. AREA. . . . . . .,143,143,8636000,0,0,0,9,34,999000,25,357,7762477,143,143,8636000,0,0,0,9,34,999000,25,357,7762477
8499,8,700,71,9999,,4,8,0,0,AGUILAR TOWN . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,8,1000,121,9999,,4,8,12,12,AKRON TOWN . . . . . . . . . . . .,1,1,15000,0,0,0,0,0,0,0,0,0,1,1,15000,0,0,0,0,0,0,0,0,0
8499,8,1500,3,9999,,4,8,12,12,ALAMOSA. . . . . . . . . . . . . .,4,4,194000,0,0,0,1,3,33000,0,0,0,4,4,194000,0,0,0,1,3,33000,0,0,0
8499,8,2000,3,9999,,4,8,12,12,ALAMOSA CO. UNINC. AREA. . . . . .,22,22,925000,0,0,0,0,0,0,0,0,0,22,22,925000,0,0,0,0,0,0,0,0,0
8499,8,2300,93,9999,,4,8,0,0,ALMA TOWN. . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,8,2500,21,9999,,4,8,0,0,ANTONITO TOWN #. . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,8,3000,5,2080,,4,8,12,12,ARAPAHOE CO. UNINC. AREA . . . . .,1320,1320,109965916,0,0,0,7,28,1235780,48,593,21011086,1320,1320,109965916,0,0,0,7,28,1235780,48,593,21011086
8499,8,3250,7,9999,,4,8,12,12,ARCHULETA CO. UNINC. AREA. . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,8,3400,73,9999,,4,8,12,12,ARRIBA TOWN. . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,8,3500,59,2080,,4,8,12,3,ARVADA TOWN. . . . . . . . . . . .,553,553,28830524,14,28,1428846,30,115,3979290,24,301,8008080,553,553,28830524,14,28,1428846,30,115,3979290,24,301,8008080
8499,8,4000,97,9999,,4,8,11,11,ASPEN. . . . . . . . . . . . . . .,10,10,3083741,3,6,760000,0,0,0,1,22,1295571,9,9,2840320,3,6,760000,0,0,0,1,22,1295571
8499,8,4300,123,3060,,4,8,12,12,AULT TOWN. . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,8,4500,5,2080,,4,8,12,12,AURORA . . . . . . . . . . . . . .,1640,1640,80854384,0,0,0,1,4,85050,302,3882,94050877,1640,1640,80854384,0,0,0,1,4,85050,302,3882,94050877
8499,8,4600,37,9999,,4,8,12,12,AVON TOWN. . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,8,4700,37,9999,,4,8,12,12,BASALT TOWN. . . . . . . . . . . .,11,11,650538,0,0,0,0,0,0,0,0,0,11,11,650538,0,0,0,0,0,0,0,0,0
8499,8,5000,67,9999,,4,8,12,12,BAYFIELD TOWN. . . . . . . . . . .,13,13,544070,0,0,0,0,0,0,0,0,0,13,13,544070,0,0,0,0,0,0,0,0,0
8499,8,5100,1,2080,,4,8,12,12,BENNETT TOWN . . . . . . . . . . .,2,2,107505,1,2,66161,0,0,0,0,0,0,2,2,107505,1,2,66161,0,0,0,0,0,0
8499,8,5300,11,9999,,4,8,12,12,BENT CO. UNINC. AREA . . . . . . .,4,4,200000,0,0,0,0,0,0,0,0,0,4,4,200000,0,0,0,0,0,0,0,0,0
8499,8,5500,69,2670,,4,8,12,12,BERTHOUD TOWN. . . . . . . . . . .,21,21,1143420,2,4,155546,0,0,0,5,30,827452,21,21,1143420,2,4,155546,0,0,0,5,30,827452
8499,8,5800,47,9999,,4,8,12,12,BLACK HAWK . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,8,6000,13,1125,,4,8,12,12,BOULDER. . . . . . . . . . . . . .,329,329,25775256,11,22,509500,13,49,1669132,47,683,21849274,329,329,25775256,11,22,509500,13,49,1669132,47,683,21849274
8499,8,6500,13,1125,,4,8,12,12,BOULDER CO. UNINC. AREA. . . . . .,344,344,35391593,1,2,161008,13,45,2544991,32,333,10667670,344,344,35391593,1,2,161008,13,45,2544991,32,333,10667670
8499,8,6700,5,2080,,4,8,12,12,BOW MAR TOWN . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,8,6800,117,9999,,4,8,5,5,BRECKENRIDGE . . . . . . . . . . .,10,10,1136118,3,6,315510,0,3,0,2,20,779747,1,1,78650,2,4,156120,0,0,0,1,15,762787
8499,8,7000,1,2080,,4,8,12,12,BRIGHTON . . . . . . . . . . . . .,47,47,2802082,3,6,149266,1,4,138838,0,0,0,47,47,2802082,3,6,149266,1,4,138838,0,0,0
8499,8,7300,13,1125,,4,8,12,12,BROOMFIELD . . . . . . . . . . . .,162,162,10945413,0,0,0,0,0,0,7,162,7593794,162,162,10945413,0,0,0,0,0,0,7,162,7593794
8499,8,7500,87,9999,,4,8,12,12,BRUSH. . . . . . . . . . . . . . .,6,6,237200,0,0,0,0,0,0,0,0,0,6,6,237200,0,0,0,0,0,0,0,0,0
8499,8,8000,15,9999,,4,8,0,0,BUENA VISTA TOWN # . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,8,8500,63,9999,,4,8,12,12,BURLINGTON TOWN. . . . . . . . . .,1,1,30000,0,0,0,1,3,180000,0,0,0,1,1,30000,0,0,0,1,3,180000,0,0,0
8499,8,9000,9,9999,,4,8,12,12,CAMPO TOWN . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,8,9500,43,9999,,4,8,12,12,CANON CITY . . . . . . . . . . . .,28,28,1250280,3,6,189980,0,0,0,3,22,576000,28,28,1250280,3,6,189980,0,0,0,3,22,576000
8499,8,9700,45,9999,,4,8,12,12,CARBONDALE TOWN. . . . . . . . . .,4,4,271400,0,0,0,0,0,0,0,0,0,4,4,271400,0,0,0,0,0,0,0,0,0
8499,8,10000,35,2080,,4,8,12,12,CASTLE ROCK TOWN . . . . . . . . .,185,185,12566906,15,30,1997768,6,19,1151780,24,206,6347434,185,185,12566906,15,30,1997768,6,19,1151780,24,206,6347434
8499,8,10500,29,9999,,4,8,12,12,CEDAREDGE TOWN . . . . . . . . . .,4,4,173859,0,0,0,0,0,0,0,0,0,4,4,173859,0,0,0,0,0,0,0,0,0
8499,8,11000,109,9999,,4,8,12,12,CENTER TOWN. . . . . . . . . . . .,1,1,34200,0,0,0,0,0,0,0,0,0,1,1,34200,0,0,0,0,0,0,0,0,0
8499,8,11500,47,9999,,4,8,12,12,CENTRAL CITY . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,8,11800,15,9999,,4,8,12,12,CHAFFEE COUNTY . . . . . . . . . .,60,60,4232275,0,0,0,0,0,0,0,0,0,60,60,4232275,0,0,0,0,0,0,0,0,0
8499,8,12000,5,2080,,4,8,12,12,CHERRY HILLS VILLAGE TOWN. . . . .,20,20,10692000,0,0,0,0,0,0,0,0,0,20,20,10692000,0,0,0,0,0,0,0,0,0
8499,8,12500,17,9999,,4,8,12,12,CHEYENNE WELLS TOWN. . . . . . . .,2,2,61163,0,0,0,0,0,0,0,0,0,2,2,61163,0,0,0,0,0,0,0,0,0
8499,8,12700,19,9999,,4,8,12,12,CLEAR CREEK CO. UNINC. AREA. . . .,68,68,6345267,0,0,0,0,0,0,0,0,0,68,68,6345267,0,0,0,0,0,0,0,0,0
8499,8,12900,77,9999,,4,8,12,12,COLLBRAN TOWN. . . . . . . . . . .,1,1,30000,0,0,0,0,0,0,0,0,0,1,1,30000,0,0,0,0,0,0,0,0,0
8499,8,13000,41,1720,,4,8,12,12,COLORADO SPRINGS-EL PASO CO. # . .,4220,4220,199528271,58,116,3077560,171,680,16824460,332,4262,84318927,4220,4220,199528271,58,116,3077560,171,680,16824460,332,4262,84318927
8499,8,13200,5,2080,,4,8,12,12,COLUMBINE VALLEY TOWN. . . . . . .,9,9,990458,0,0,0,0,0,0,0,0,0,9,9,990458,0,0,0,0,0,0,0,0,0
8499,8,13500,1,2080,,4,8,10,10,COMMERCE CITY. . . . . . . . . . .,42,42,1670068,32,64,1517570,0,0,0,1,5,83991,38,38,1492202,29,58,1336284,0,0,0,0,0,0
8499,8,14000,83,9999,,4,8,12,12,CORTEZ . . . . . . . . . . . . . .,31,31,1518100,2,4,126000,0,0,0,2,18,550000,31,31,1518100,2,4,126000,0,0,0,2,18,550000
8499,8,14500,81,9999,,4,8,12,12,CRAIG. . . . . . . . . . . . . . .,1,1,58000,0,0,0,0,0,0,0,0,0,1,1,58000,0,0,0,0,0,0,0,0,0
8499,8,14700,29,9999,,4,8,12,12,CRAWFORD TOWN. . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,8,14800,79,9999,,4,8,0,0,CREEDE TOWN. . . . . . . . . . . .,1,1,37647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,8,15000,51,9999,,4,8,12,12,CRESTED BUTTE TOWN . . . . . . . .,8,8,364681,2,4,140000,0,0,0,0,0,0,8,8,364681,2,4,140000,0,0,0,0,0,0
8499,8,15500,119,9999,,4,8,12,12,CRIPPLE CREEK. . . . . . . . . . .,3,3,83000,0,0,0,0,0,0,0,0,0,3,3,83000,0,0,0,0,0,0,0,0,0
8499,8,15600,75,9999,,4,8,12,12,CROOK TOWN . . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
